element_type,osmid,name,tourism,geometry,access,barrier,bicycle,foot,horse,historic,name:en,ruins,start_date,website,wikidata,wikipedia,description,note,amenity,building,denomination,religion,wheelchair,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,contact:phone,fee,man_made,tower:type,entrance,source,source:date,url,castle_type,attraction,memorial,leisure,sport,natural,disused:natural,archaeological_site,opening_hours,site_type,nodes,email,hearing_loop,height,phone,roof:height,roof:shape,url:miserend,alt_name,ele,name:nl,name:tr,area,highway,surface,landuse,heritage,addr:suburb,architect,animal,ways,dog,name:de,type,locomotive:type,ref,waterway,inscription,survey:date,aerialway,is_in,addr:conscriptionnumber,addr:housename,addr:province,architect:wikipedia,building:levels,url:mma,url:muemlekem,url:viztorony,place,reservation,closest_town,contact:appstore,contact:email,contact:facebook,contact:googleplay,contact:press,contact:radio,contact:soundcloud,contact:youtube,contact:youtube2,official_name,operator,historic:civilization,check_date,display,material,support,visibility,artist_name,description:de,description:en,denotation,leaf_cycle,leaf_type,addr:place,mapillary,name:hu,image,fixme,service_times,url:gc,addr:district,url:geocaching,layer,tunnel,bridge,building:part,observatory:type,roof:colour,source:name,FIXME,intermittent,genus,species,smoking,age,species:hu,url:blog,postal_code,surveillance,surveillance:type,telescope:diameter,telescope:type,video,wall,addr:hamlet,old_name,geological,disused:man_made,contact:website,operator:type,wheelchair:description,name:sk,drinking_water,toilets:disposal,building:colour,location,military,bunker_type,building:architecture,geocaching,local_name,stop_date,description:hu,url:tuhu,contact:mobile,smoothness,date,check_date:opening_hours,contact:instagram,contact:phone_1,opening_hours:url,payment:maestro,payment:mastercard,payment:visa,name:pl,payment:debit_cards,fortification_type,toilets:wheelchair,social_facility,social_facility:for,url:muemlekem.hu,bridge:structure,admin_level,charge,url:műemlékem,capacity,disused:tourism,facebook,url:visegrad,source:geometry,building:condition,url:varak,created_by,contact:foursquare,contact:tripadvisor,cuisine,ref:google,name:es,name:ko,name:ru,name:it,club,free_refill,free_refill_note,live_music,music,outdoor_seating,artwork_type,cave:features,cave:ref,disused,name:ro,name:zh,circumference,diameter_crown,species:ru,protect_class,wikimedia_commons,level,tomb,camera:type,internet_access,internet_access:fee,loc_name,public_transport,railway,railway:name:VPE,railway:ref,railway:ref:DB,train,uic_name,uic_ref,url:turistautak,url:iho,url:kozterkep,remark,operator:de,operator:en,operator:fr,operator:hr,operator:it,operator:ro,operator:sk,operator:sr,seamark:rock:water_level,seamark:type,barometer,hygrometer,thermometer,abandoned:building,abandoned:military,protection_title,taxon,historic:period,url:biatorbágy,url:ertektar,collection,name:ja,aeroway,aircraft:type,razed:tourism,brand,theatre:genre,name:eo,name:fr,zoo,aircraft:model,construction_date,name:cs,name:pt,source:height,official_name:de,alt_name:de,alt_name:en,architect:wikidata,status,internet_access:ssid,old_name:1958-1999,roof:levels,name:el,contact:twitter,garden:type,building:material,building:min_level,name:he,name:uk,name:af,name:an,name:bg,name:ca,name:da,name:eu,name:fi,name:hy,name:id,name:mk,name:sl,name:sr,name:sr-Latn,name:sv,url:ef,url:ertekletar,alt_name:cs,int_name,opening_hours_1,phone:mobile,url:historicgarden,url:2,diocese,name:etymology:wikidata,wheelchair:description:de,url:limes_pannonia,addr:subdistrict,url:BME,url:regitemplomok,url:tok,building:cladding,headframe,resource,cutline,xmas:feature,church,delivery,payment:american_express,payment:amex,payment:cards,payment:cash,payment:coins,payment:electronic_purses,payment:visa_electron,takeaway,species:wikidata,contact:webcam,government,office,short_name,fax,bath:type,telecom,boat,water,lit,url:velenceito,accuracy,ref:hu_geocaching,url:egkep,pump,conscriptionnumber,url:kastelyok,tower:construction,worship,landmark,lanes,maxspeed,priority,source:maxspeed,designation,is_in:zoo,GPS,roof:material,url:geocaching.hu,artwork_subject,fence_type,alt_phone,windmill:vanes,water_slide,heritage:website,opening_hours:office,mineshaft_type,abandoned:railway,incline,length,tracktype,name:la,url:mult,url:wikimapia,ref:ksh,wikidata:2,wikipedia:2,manufacturer:wikidata,maxweight,maxwidth,description:ar,description:bg,description:cz,description:es,description:fi,description:fr,description:gr,description:hr,description:il,description:it,description:ja,description:nl,description:pl,description:ro,description:ru,description:sk,description:sl,description:sr,description:zh,ship:type,website:2,website:3,functional,url:egykor,disused:railway,network,shelter,craft,shop,telescope,telescope:usage,url:bnpi,pump:status,heritage:operator,maxweight:signed,oneway,note:hu,ref:HU:vatin,openplaques:id,boundary,genus:en,genus:hu,planted_by,planted_date,url:epulettar,url:archeodatabase,url:epiteszforum,url:mtak,url:museum,url:sulinet,bottle,fountain,astronomy,min_height,url:darksky,self_service,toilets,old_addr:housenumber,old_addr:street,mtb:scale,sac_scale,url:library_hun,url:templomrom,url:turautak,drinking_water:legal,water_characteristic,product,url:geopark,colour,year_of_construction,community,monastery:type,wikipedia:en,changing_table,operator:addr,ref:vatin,maxheight,embankment,abandoned,abandoned:highway,source:ref,format,format:top,seasonal,trees,motorcar,abandoned:man_made,building:flats,branch,brand:wikidata,brand:wikipedia,operator:wikidata,operator:wikipedia,source:www.posta.hu:date,ref:viztorony.hu
node,6564832738,Régi tűzoltókocsi,attraction,POINT (18.6335645 45.9416218),,,,,,,,,,,,,,,,,,,,Sátorhely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7177232340,Vodica-Máriakert,attraction,POINT (18.9582601 45.9632412),,,,,,,,,,,,hu:Hercegszántó,,,,,,,yes,,,,,,+36 79 354 171,,,,,survey 2020.febr.2.,,http://www.asztrik.hu/hu/teruleti-beosztas/bajai-esperesi-kerulet,,,,,,,,,24/7,,,,,,,,,http://miserend.hu/templom/4854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,locality,no,,,,https://hu-hu.facebook.com/vodica.mariakert,,,,,,,,"Római Katolikus Plébánia, 6525 Hercegszántó Kossuth L.u.5. Tel.:79/354-171",,,,,,,,,,,,,,,,,,,,,http://geocaching.hu/caches.geo?id=2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,296660129,Vodica-Máriakert,attraction,"POLYGON ((18.9581983 45.9637726, 18.9560281 45.9640274, 18.9565113 45.9637073, 18.9571865 45.9633213, 18.9576789 45.9630582, 18.9579794 45.9629409, 18.9580196 45.9630937, 18.9581983 45.9637726))",,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,garden,,,,,24/7,,"[3004652211, 7182191074, 2943949380, 2943949376, 3004652210, 4915220569, 4915219092, 3004652211]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026862429,Temetőkápolna,attraction,"POLYGON ((18.7521525 46.0954899, 18.752166 46.0954701, 18.752078 46.0954411, 18.7520524 46.0954331, 18.7520248 46.0954369, 18.7520056 46.0954511, 18.7520019 46.0954704, 18.7520152 46.0954876, 18.7520404 46.0954963, 18.7521285 46.0955253, 18.7521413 46.0955065, 18.7521493 46.0955091, 18.7521606 46.0954925, 18.7521525 46.0954899))",,,,,,ruins,,,1773,http://muemlekem.hu/muemlek/show/1387,,,"Barokk temetőkápolna. Homlokzata átalakítva klasszicizáló stílusban a 19. sz. első felében. Romos. Tornya, oromfalai vakolatlanuil, de még nagyrészt állnak. Tetőzete hiányzik.",,place_of_worship,church,roman_catholic,christian,,,,,,,,,,,,survey,,,,,,,,,,,,,"[9467339280, 9467339288, 9467339289, 9467339283, 9467339284, 9467339285, 9467339286, 9467339287, 9467339290, 9467339291, 9467339279, 9467339282, 9467339281, 9467339280]",,,,,,,,,,,,,,,,2,,,,,,,,,Műemléki azonosító: 1387; törzsszám: 223,,,,,,1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7868637431,megkövült lábnyomok,attraction,POINT (19.6626792 48.2303594),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,palaeontological_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2063152543,Cserteri vár,attraction,POINT (19.7558453 47.9273533),,,,,,ruins,,,,,Q1034304,hu:Hasznosi vár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hasznosi vár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3190246127,Barátlakások,attraction,POINT (19.7637397 48.0032971),,,,,,monastery,,,1756,https://szentkut.hu/,Q1212612,hu:Mátraverebély-Szentkút Nemzeti Kegyhely,,,,,catholic,christian,,,,,,,,,cellar_entrance,,,,,http://muemlekem.hu/muemlek/show/6723,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,2,,Bellagh Antal,,,,,,,Műemléki azonosító: 6723;törzsszám: 5850,,,,,Meszes-tető;Mátraverebély-Szentkút;Mátraverebély,0135/1,,,,,,,,,no,,,,,,,,,,,Szentkúti Remetebarlang,Ferences rend;OFM: Ordo Fratrum Minorum (Kisebb Testvérek Rendje),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Puha homokkőbe vájt barlangok. Középen kápolna, két oldalán 2-2 lakóhelyiség, előttük félköríves nyílású előtér. Belül fekhelyek a párkányokon. A kápolna íve fölött a homlokfalon 3 kereszt, bent 2 kőoltár.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3352633183,Szent-kút,attraction,POINT (19.760553 48.0000668),,,,,,wayside_shrine,,,13C,https://szentkut.hu/,Q1212612,hu:Mátraverebély-Szentkút Nemzeti Kegyhely,,,,,catholic,christian,yes,Mátraverebély,,14,3077,Szentkút,+36 32 418 029,,water_well,,,turistautak.hu,,http://turistautak.hu/poi.php?id=151,,,,,,spring,,,24/7,,,,,,,,,,,240,,,,,,,,Szentkút,,,,,,,,,,,,,,,,,,,,,,,no,,,info@szentkut.hu,https://hu-hu.facebook.com/szentkutnemzetikegyhely,,,,,,,,Ferences rend; OFM: Ordo Fratrum Minorum (Kisebb Testvérek Rendje),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.szd óta ismert kegyhely.,,+36 20 400 5878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3375002787,Palócok Vigyázó Nagykeresztje,attraction,POINT (19.4816382 47.9765357),,,,,,wayside_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378551270156739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3387958093,Fehér-kő,attraction,POINT (19.7191562 47.996182),,,,,,ruins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3410320743,E-kotró,attraction,POINT (19.747285 47.775878),,,,,,,,,,,,,"2006-ban elindult a Lignitbányászati Emlékház felújítása, Mátrai Erőmű ZRT. ajándékaként elhelyezésre került a ""népes"", a vitla, a szivattyú és 2008-ban a pajzs és a legnagyobb ""szerzemény"", az E-303-as kotrógép.",,,,,,,,,,,,,,,,,turistautak.hu,,http://turistautak.hu/poi.php?id=56868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3466376886,Andezitbánya,attraction,POINT (19.6347348 47.9151697),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3469960213,Kubinyi-Prónay-kastély,attraction,POINT (19.6644695 48.1182783),,,,,,castle,,,1794,http://www.muemlekem.hu/muemlek/show/6673,,,"Későbarokk U alaprajzú, földszintes kastély, teknőboltozatokkal. Kubinyi Gáspár földesúr építtette, később a báró Prónay család tulajdonába került.",,,,,,,Karancsság,HU,10,3163,Alkotmány utca,,,,,,turistautak.hu,2014-10-03,https://szallashegyek.hu/hely/Kubinyi-Pronay-kastely-Karancssag-7951,,,,,,,,,,,,,,,,,,,,200,,,,,,,2,,,,,,,,,Műemléki védelem azonosító: 6673; törzsszám: 5904,,,,,,,,Karancs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://turistautak.hu/poi.php?id=172744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,https://www.kastelyok.com/adatlap.php?details=570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3469995862,Földvár,attraction,POINT (19.554524 47.98296),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turistautak.hu,2014-10-15,http://turistautak.hu/poi.php?id=81642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4225674389,Vármegyeháza,attraction,POINT (19.2903993 48.076974),,,,,,,,,,,Q20243403,hu:Vármegyeháza (Balassagyarmat),,,,,,,,Balassagyarmat,,2,2660,Civitas Fortissima tér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4842374356,tűzoltókocsi,attraction,POINT (19.2519567 47.8030276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5122078444,Béri Nagy-hegy földtani alapszelvény,attraction,POINT (19.4779748 47.8657573),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nature_reserve,,rock,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,natural_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5629293695,oltár,attraction,POINT (19.760841 48.0005018),,,,,,,,,,,,,,,place_of_worship,church,catholic,christian,yes,,,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,Ferences rend; OFM: Ordo Fratrum Minorum (Kisebb Testvérek Rendje),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.szd óta ismert kegyhely.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
